date,name,category,value
2020-08-27,ODEM,Education,9
2020-08-27,MIR COIN,Business Service,9
2020-08-27,Electra,Proof of Work (PoW),9
2020-08-27,Propy,Real Estate,9
2020-08-27,Ubiq,Proof of Work (PoW),9
2020-08-27,Po.et,Uncategorized,9
2020-08-27,Mithril,Gaming,9
2020-08-27,Genesis Vision,Uncategorized,9
2020-08-27,Moeda Loyalty Points,Financial Service,9
2020-08-27,Aeon,Privacy,9
2020-08-27,Burst,Uncategorized,9
2020-08-27,Ruff,IoT,8
2020-08-27,Bibox Token,Financial Service,8
2020-08-27,SALT,Financial Service,8
2020-08-27,PumaPay,Business Service,8
2020-08-27,Shift,Uncategorized,8
2020-08-27,Polis,Proof of Work (PoW),8
2020-08-27,Quark,Proof of Work (PoW),8
2020-08-27,Dero,Proof of Work (PoW),8
2020-08-27,Wagerr,Gambling,8
2020-08-27,BnkToTheFuture,Investing Tool,8
2020-08-27,Veritaseum,Uncategorized,8
2020-08-27,SmartCash,Proof of Stake (PoS),7
2020-08-27,OST,Computing,7
2020-08-27,GameCredits,Gaming,7
2020-08-27,MOAC,Uncategorized,7
2020-08-27,SmartMesh,Uncategorized,7
2020-08-27,Peercoin,Proof of Work (PoW),7
2020-08-27,Endor Protocol,Prediction,7
2020-08-27,HYCON,Computing,7
2020-08-27,Auxilium,Charity,7
2020-08-27,Monero Classic,Proof of Work (PoW),7
2020-08-27,Credo,Uncategorized,7
2020-08-27,Particl,Marketplace,7
2020-08-27,MicroBitcoin,Financial Service,6
2020-08-27,SIRIN LABS Token,Uncategorized,6
2020-08-27,Nucleus Vision,Uncategorized,6
2020-08-27,Namecoin,Proof of Work (PoW),6
2020-08-27,ProximaX,Business Service,6
2020-08-27,Bezant,Marketplace,6
2020-08-27,Steem Dollars,Social,6
2020-08-27,FLO,Proof of Work (PoW),6
2020-08-27,Viacoin,Proof of Work (PoW),6
2020-08-27,Credits,Financial Service,6
2020-08-27,Pillar,Uncategorized,6
2020-08-27,Lightning Bitcoin,Proof of Work (PoW),6
2020-08-27,Phore,Privacy,5
2020-08-27,Clams,Proof of Stake (PoS),5
2020-08-27,Tokenomy,Crowdfunding,5
2020-08-27,Omni,Uncategorized,5
2020-08-27,NIX,Privacy,5
2020-08-27,Flash,Proof of Stake (PoS),5
2020-08-27,DigitalNote,Privacy,5
2020-08-27,Gulden,Proof of Work (PoW),5
2020-08-27,ALQO,Proof of Work (PoW),5
2020-08-27,ColossusXT,Proof of Stake (PoS),5
2020-08-27,Bitcore,Uncategorized,5
2020-08-27,Dentacoin,Healthcare,5
2020-08-27,Asch,Proof of Work (PoW),4
2020-08-27,Ondori,Proof of Stake (PoS),4
2020-08-27,XTRABYTES,Uncategorized,4
2020-08-27,SONM,Computing,4
2020-08-27,bitCNY,Stablecoin,4
2020-08-27,Lykke,Exchange,4
2020-08-27,BitTube,Entertainment,4
2020-08-27,Global Cryptocurrency,Uncategorized,4
2020-08-27,Red Pulse Phoenix,Uncategorized,4
2020-08-27,Nexty,Financial Service,4
2020-08-27,Odyssey,Abandoned,4
2020-08-27,Mooncoin,Proof of Work (PoW),3
2020-08-27,Scry.info,Uncategorized,3
2020-08-27,THEKEY,Identity,3
2020-08-27,Ambrosus,Uncategorized,3
2020-08-27,HTMLCOIN,Proof of Work (PoW),3
2020-08-27,Counterparty,Proof of Work (PoW),3
2020-08-27,EUNO,Proof of Work (PoW),3
2020-08-27,Feathercoin,Proof of Work (PoW),3
2020-08-27,BitNewChain,Software,3
2020-08-27,ECC,Proof of Work (PoW),3
2020-08-27,GridCoin,Proof of Work (PoW),3
2020-08-27,Radium,Identity,3
2020-08-27,Infinitecoin,Proof of Work (PoW),3
2020-08-27,Alias,Privacy,3
2020-08-27,Bitcoin Atom,Proof of Work (PoW),3
2020-08-27,VINchain,Proof of Stake (PoS),3
2020-08-27,Myriad,Proof of Work (PoW),3
2020-08-27,HempCoin,Cannabis,3
2020-08-27,Matrix AI Network,AI,2
2020-08-27,Stealth,Proof of Work (PoW),2
2020-08-27,OKCash,Proof of Stake (PoS),2
2020-08-27,BlackCoin,Proof of Stake (PoS),2
2020-08-27,Litecoin Cash,Proof of Work (PoW),2
2020-08-27,NuBits,Stablecoin,2
2020-08-27,MintCoin,Proof of Work (PoW),2
2020-08-27,Zipper,Privacy,2
2020-08-27,Emercoin,Proof of Work (PoW),2
2020-08-27,Peerplays,Gambling,2
2020-08-27,ChatCoin,Social,2
2020-08-27,NoLimitCoin,Gaming,2
2020-08-27,I/O Coin,Proof of Stake (PoS),2
2020-08-27,ZClassic,Privacy,2
2020-08-27,Curecoin,Proof of Work (PoW),2
2020-08-27,Ultimate Secure Cash,Uncategorized,2
2020-08-27,PotCoin,Cannabis,2
2020-08-27,Credit Tag Chain,Financial Service,2
2020-08-27,Wowbit,Storage,2
2020-08-27,Callisto Network,Proof of Work (PoW),2
2020-08-27,Cryptaur,Uncategorized,2
2020-08-27,DeepOnion,Proof of Work (PoW),2
2020-08-27,Crown,Proof of Work (PoW),2
2020-08-27,Bean Cash,Proof of Work (PoW),2
2020-08-27,X-Cash,Proof of Work (PoW),2
2020-08-27,NewYorkCoin,Proof of Work (PoW),2
2020-08-27,Sphere,Proof of Work (PoW),2
2020-08-27,Diamond,Proof of Work (PoW),2
2020-08-27,Expanse,Proof of Work (PoW),2
2020-08-27,42-coin,Proof of Work (PoW),2
2020-08-27,Teloscoin,Storage,1
2020-08-27,Sumokoin,Proof of Work (PoW),1
2020-08-27,BOScoin,Proof of Stake (PoS),1
2020-08-27,Terracoin,Proof of Work (PoW),1
2020-08-27,VeriCoin,Proof of Work (PoW),1
2020-08-27,Rise,Uncategorized,1
2020-08-27,Primecoin,Proof of Work (PoW),1
2020-08-27,e-Gulden,Proof of Work (PoW),1
2020-08-27,SnowGem,Proof of Work (PoW),1
2020-08-27,Turtlecoin,Proof of Work (PoW),1
2020-08-27,Nasdacoin,Proof of Stake (PoS),1
2020-08-27,TokenPay,Proof of Stake (PoS),1
2020-08-27,Rubycoin,Proof of Stake (PoS),1
2020-08-27,Dimecoin,Proof of Work (PoW),1
2020-08-27,BOX Token,Uncategorized,1
2020-08-27,Vipstar Coin,Charity,1
2020-08-27,MonetaryUnit,Proof of Work (PoW),1
2020-08-27,Denarius,Proof of Work (PoW),1
2020-08-27,Espers,Proof of Stake (PoS),1
2020-08-27,Boolberry,Proof of Work (PoW),1
2020-08-27,Substratum,Computing,1
2020-08-27,Dinastycoin,Proof of Work (PoW),1
2020-08-27,PinkCoin,Charity,1
2020-08-27,MobileGo,Gaming,1
2020-08-27,Pirl,Proof of Work (PoW),1
2020-08-27,Zen Protocol,Financial Service,1
2020-08-27,ToaCoin,Proof of Work (PoW),1
2020-08-27,ATC Coin,Uncategorized,1
2020-08-27,Zero,Privacy,1
2020-08-27,Dynamic,Uncategorized,1
2020-08-27,HEAT,Uncategorized,1
2020-08-27,CloakCoin,Proof of Stake (PoS),1
2020-08-27,Auroracoin,Proof of Work (PoW),1
2020-08-27,Pandacoin,Proof of Work (PoW),1
2020-08-27,PetroDollar,Proof of Work (PoW),1
2020-08-27,AceD,Privacy,1
2020-08-27,Pigeoncoin,Uncategorized,1
2020-08-27,Ixcoin,Proof of Work (PoW),1
2020-08-27,ExclusiveCoin,Proof of Work (PoW),1
2020-08-27,LUXCoin,Proof of Work (PoW),1
2020-08-27,Solaris,Proof of Work (PoW),1
2020-08-27,CannabisCoin,Cannabis,1
2020-08-27,Manna,Uncategorized,1
2020-08-27,Karbo,Exchange,1
2020-08-27,Lobstex,Privacy,1
2020-08-27,SolarCoin,Energy,1
2020-08-27,SHIELD,Proof of Work (PoW),1
2020-08-27,Trittium,Proof of Work (PoW),1
2020-08-27,Bitcoin Private,Proof of Work (PoW),1
2020-08-27,VeriumReserve,Proof of Work (PoW),1
2020-08-27,Zeitcoin,Proof of Stake (PoS),1
2020-08-27,Ether Zero,Proof of Work (PoW),1
2020-08-27,Bitcoin Plus,Proof of Stake (PoS),1
2020-08-27,Dropil,Storage,1
2020-08-27,SIBCoin,Proof of Work (PoW),1
2020-08-27,SafeInsure,Healthcare,1
2020-08-27,Novacoin,Proof of Work (PoW),1
2020-08-27,Internet of People,Proof of Work (PoW),1
2020-08-28,Bitcoin,Proof of Work (PoW),213000
2020-08-28,Ethereum,Proof of Work (PoW),44486
2020-08-28,XRP,Financial Service,12241
2020-08-28,Tether,Stablecoin,10019
2020-08-28,Chainlink,Uncategorized,5305
2020-08-28,Bitcoin Cash,Proof of Work (PoW),4976
2020-08-28,Litecoin,Proof of Work (PoW),3747
2020-08-28,Binance Coin,Exchange,3341
2020-08-28,EOS,Uncategorized,2919
2020-08-28,Cardano,Uncategorized,2838
2020-08-28,Tezos,Uncategorized,2417
2020-08-28,Stellar,Uncategorized,1974
2020-08-28,TRON,Entertainment,1718
2020-08-28,Monero,Privacy,1668
2020-08-28,USD Coin,Stablecoin,1422
2020-08-28,NEO,Proof of Stake (PoS),1294
2020-08-28,Huobi Token,Exchange,1036
2020-08-28,NEM,Uncategorized,976
2020-08-28,IOTA,IoT,968
2020-08-28,VeChain,Uncategorized,906
2020-08-28,Dash,Proof of Work (PoW),824
2020-08-28,Zcash,Privacy,770
2020-08-28,Ethereum Classic,Proof of Work (PoW),757
2020-08-28,Maker,Uncategorized,637
2020-08-28,Advanced Internet Blocks,Proof of Work (PoW),611
2020-08-28,Ontology,Computing,587
2020-08-28,Basic Attention Token,Advertising,512
2020-08-28,0x,Exchange,458
2020-08-28,Dogecoin,Proof of Work (PoW),412
2020-08-28,DigiByte,Proof of Work (PoW),370
2020-08-28,TrueUSD,Stablecoin,363
2020-08-28,ICON,Identity,350
2020-08-28,Waves,Proof of Stake (PoS),347
2020-08-28,Qtum,Proof of Stake (PoS),324
2020-08-28,Insight Chain,Education,319
2020-08-28,Kyber Network,Exchange,311
2020-08-28,Aragon,Uncategorized,261
2020-08-28,Augur,Prediction,246
2020-08-28,Paxos Standard,Stablecoin,245
2020-08-28,Lisk,Uncategorized,225
2020-08-28,Loopring,Exchange,220
2020-08-28,Zilliqa,Uncategorized,218
2020-08-28,Decred,Proof of Work (PoW),208
2020-08-28,Siacoin,Storage,187
2020-08-28,Enjin Coin,Gaming,183
2020-08-28,Bitcoin Gold,Proof of Work (PoW),173
2020-08-28,Bitcoin Diamond,Proof of Work (PoW),164
2020-08-28,Nano,Proof of Stake (PoS),155
2020-08-28,Decentraland,Virtual Reality,154
2020-08-28,Ravencoin,Computing,152
2020-08-28,Bytom,Uncategorized,144
2020-08-28,Bancor,Exchange,138
2020-08-28,Status,Social,126
2020-08-28,Golem,Computing,123
2020-08-28,Holo,Uncategorized,123
2020-08-28,iExec RLC,Computing,118
2020-08-28,KuCoin Shares,Exchange,116
2020-08-28,MonaCoin,Proof of Work (PoW),116
2020-08-28,Storj,Storage,115
2020-08-28,Quant,Software,109
2020-08-28,Verge,Privacy,107
2020-08-28,IOST,Uncategorized,98
2020-08-28,Divi,Proof of Stake (PoS),97
2020-08-28,Cryptonex,Proof of Work (PoW),97
2020-08-28,Komodo,Proof of Work (PoW),95
2020-08-28,Mixin,Social,92
2020-08-28,MCO,Financial Service,90
2020-08-28,Aurora,Business Service,89
2020-08-28,Nexo,Financial Service,88
2020-08-28,Steem,Social,86
2020-08-28,BitShares,Exchange,83
2020-08-28,Horizen,Privacy,82
2020-08-28,Ardor,Uncategorized,78
2020-08-28,TomoChain,Social,74
2020-08-28,CyberVein,Uncategorized,71
2020-08-28,aelf,Computing,70
2020-08-28,HyperCash,Uncategorized,69
2020-08-28,Zcoin,Privacy,68
2020-08-28,WAX,Marketplace,65
2020-08-28,Aeternity,Uncategorized,63
2020-08-28,Nectar,Exchange,61
2020-08-28,Stratis,Proof of Stake (PoS),61
2020-08-28,SingularityNET,Marketplace,61
2020-08-28,Enigma,Marketplace,60
2020-08-28,Centrality,Marketplace,59
2020-08-28,Syscoin,Marketplace,58
2020-08-28,Aion,Uncategorized,57
2020-08-28,Ark,Uncategorized,56
2020-08-28,Electroneum,Uncategorized,55
2020-08-28,WhiteCoin,Uncategorized,54
2020-08-28,Energi,Proof of Work (PoW),53
2020-08-28,Vitae,Social,52
2020-08-28,MaidSafeCoin,Uncategorized,51
2020-08-28,GXChain,Storage,50
2020-08-28,WaykiChain,Proof of Stake (PoS),48
2020-08-28,IoTeX,IoT,48
2020-08-28,Power Ledger,Energy,47
2020-08-28,Pundi X,Financial Service,47
2020-08-28,Wanchain,Financial Service,46
2020-08-28,Digitex Futures,Exchange,45
2020-08-28,Nuls,Uncategorized,45
2020-08-28,Gnosis,Prediction,44
2020-08-28,Waltonchain,IoT,44
2020-08-28,Bluzelle,Storage,43
2020-08-28,Elastos,Uncategorized,41
2020-08-28,Revain,Uncategorized,40
2020-08-28,Loom Network,Social,38
2020-08-28,Cortex,AI,38
2020-08-28,Redd,Social,36
2020-08-28,Bytecoin,Privacy,34
2020-08-28,Nimiq,Proof of Work (PoW),32
2020-08-28,FunFair,Gaming,31
2020-08-28,Hifi Finance,Communication,31
2020-08-28,Polymath,Investing Tool,31
2020-08-28,Cindicator,Investing Tool,30
2020-08-28,Stakenet,Proof of Stake (PoS),30
2020-08-28,Civic,Identity,29
2020-08-28,Loki,Communication,29
2020-08-28,PIVX,Privacy,28
2020-08-28,CRYPTO20,Uncategorized,28
2020-08-28,Nebulas,Uncategorized,28
2020-08-28,Cred,Financial Service,26
2020-08-28,Dent,Uncategorized,26
2020-08-28,Project Pai,Identity,25
2020-08-28,Fusion,Uncategorized,25
2020-08-28,Quantstamp,Uncategorized,25
2020-08-28,PLATINCOIN,Business Service,25
2020-08-28,Dragonchain,Uncategorized,24
2020-08-28,Metal,Financial Service,24
2020-08-28,Hellenic Coin,Uncategorized,23
2020-08-28,CasinoCoin,Gambling,23
2020-08-28,DeviantCoin,Computing,23
2020-08-28,Gas,Uncategorized,22
2020-08-28,Telcoin,Uncategorized,22
2020-08-28,Raiden Network Token,Uncategorized,21
2020-08-28,Ignis,Uncategorized,20
2020-08-28,Populous,Marketplace,20
2020-08-28,Everipedia,Education,20
2020-08-28,SaluS,Proof of Stake (PoS),20
2020-08-28,QuarkChain,Computing,19
2020-08-28,PRIZM,Proof of Stake (PoS),18
2020-08-28,Haven Protocol,Proof of Work (PoW),18
2020-08-28,Kin,Uncategorized,18
2020-08-28,Groestlcoin,Proof of Work (PoW),17
2020-08-28,Vertcoin,Proof of Work (PoW),17
2020-08-28,Nexus,Proof of Stake (PoS),17
2020-08-28,Dynamic Trading Rights,Exchange,16
2020-08-28,RChain,Uncategorized,16
2020-08-28,Factom,Proof of Stake (PoS),15
2020-08-28,PeepCoin,Proof of Stake (PoS),15
2020-08-28,Achain,Proof of Stake (PoS),15
2020-08-28,TenX,Financial Service,15
2020-08-28,High Performance Blockchain,Software,15
2020-08-28,QASH,Uncategorized,15
2020-08-28,Unobtanium,Proof of Work (PoW),15
2020-08-28,LBRY Credits,Proof of Work (PoW),14
2020-08-28,GoChain,Software,14
2020-08-28,Metaverse ETP,Identity,14
2020-08-28,Aidos Kuneen,Proof of Work (PoW),14
2020-08-28,CyberMiles,Marketplace,14
2020-08-28,Apollo Currency,Marketplace,13
2020-08-28,POA,Uncategorized,13
2020-08-28,Nxt,Proof of Stake (PoS),13
2020-08-28,Bread,Financial Service,12
2020-08-28,Einsteinium,Proof of Work (PoW),12
2020-08-28,DigixDAO,Uncategorized,12
2020-08-28,Capricoin+,Uncategorized,12
2020-08-28,Time New Bank,Uncategorized,12
2020-08-28,Skycoin,Uncategorized,12
2020-08-28,NavCoin,Proof of Stake (PoS),12
2020-08-28,Santiment Network Token,Investing Tool,11
2020-08-28,Neblio,Proof of Stake (PoS),10
2020-08-28,Gifto,Uncategorized,10
2020-08-28,ODEM,Education,10
2020-08-28,Spectre.ai Dividend Token,Investing Tool,9
2020-08-28,Blocknet,Proof of Stake (PoS),9
2020-08-28,Propy,Real Estate,9
2020-08-28,Mithril,Gaming,9
2020-08-28,MIR COIN,Business Service,9
2020-08-28,Electra,Proof of Work (PoW),9
2020-08-28,Shift,Uncategorized,9
2020-08-28,Dero,Proof of Work (PoW),9
2020-08-28,PumaPay,Business Service,9
2020-08-28,Genesis Vision,Uncategorized,9
2020-08-28,Moeda Loyalty Points,Financial Service,9
2020-08-28,Po.et,Uncategorized,9
2020-08-28,Ubiq,Proof of Work (PoW),9
2020-08-28,Aeon,Privacy,8
2020-08-28,Auxilium,Charity,8
2020-08-28,Bibox Token,Financial Service,8
2020-08-28,BnkToTheFuture,Investing Tool,8
2020-08-28,Wagerr,Gambling,8
2020-08-28,HYCON,Computing,8
2020-08-28,Quark,Proof of Work (PoW),8
2020-08-28,SALT,Financial Service,8
2020-08-28,Polis,Proof of Work (PoW),8
2020-08-28,Peercoin,Proof of Work (PoW),8
2020-08-28,Veritaseum,Uncategorized,8
2020-08-28,Ruff,IoT,8
2020-08-28,Burst,Uncategorized,8
2020-08-28,GameCredits,Gaming,8
2020-08-28,OST,Computing,8
2020-08-28,SmartCash,Proof of Stake (PoS),8
2020-08-28,Endor Protocol,Prediction,7
2020-08-28,MOAC,Uncategorized,7
2020-08-28,Credo,Uncategorized,7
2020-08-28,Nucleus Vision,Uncategorized,7
2020-08-28,Particl,Marketplace,7
2020-08-28,SmartMesh,Uncategorized,7
2020-08-28,MicroBitcoin,Financial Service,7
2020-08-28,SIRIN LABS Token,Uncategorized,7
2020-08-28,Bezant,Marketplace,7
2020-08-28,Namecoin,Proof of Work (PoW),6
2020-08-28,ProximaX,Business Service,6
2020-08-28,Steem Dollars,Social,6
2020-08-28,Viacoin,Proof of Work (PoW),6
2020-08-28,FLO,Proof of Work (PoW),6
2020-08-28,NIX,Privacy,6
2020-08-28,Pillar,Uncategorized,6
2020-08-28,Clams,Proof of Stake (PoS),6
2020-08-28,Credits,Financial Service,6
2020-08-28,Lightning Bitcoin,Proof of Work (PoW),6
2020-08-28,Phore,Privacy,6
2020-08-28,Tokenomy,Crowdfunding,5
2020-08-28,Flash,Proof of Stake (PoS),5
2020-08-28,Nexty,Financial Service,5
2020-08-28,DigitalNote,Privacy,5
2020-08-28,Bitcore,Uncategorized,5
2020-08-28,Gulden,Proof of Work (PoW),5
2020-08-28,Omni,Uncategorized,5
2020-08-28,ALQO,Proof of Work (PoW),5
2020-08-28,Dentacoin,Healthcare,5
2020-08-28,Ondori,Proof of Stake (PoS),4
2020-08-28,XTRABYTES,Uncategorized,4
2020-08-28,SONM,Computing,4
2020-08-28,Asch,Proof of Work (PoW),4
2020-08-28,bitCNY,Stablecoin,4
2020-08-28,Lykke,Exchange,4
2020-08-28,Odyssey,Abandoned,4
2020-08-28,Red Pulse Phoenix,Uncategorized,4
2020-08-28,THEKEY,Identity,4
2020-08-28,BitTube,Entertainment,3
2020-08-28,ColossusXT,Proof of Stake (PoS),3
2020-08-28,Ambrosus,Uncategorized,3
2020-08-28,Global Cryptocurrency,Uncategorized,3
2020-08-28,EUNO,Proof of Work (PoW),3
2020-08-28,Scry.info,Uncategorized,3
2020-08-28,Mooncoin,Proof of Work (PoW),3
2020-08-28,Counterparty,Proof of Work (PoW),3
2020-08-28,Bitcoin Atom,Proof of Work (PoW),3
2020-08-28,HTMLCOIN,Proof of Work (PoW),3
2020-08-28,Matrix AI Network,AI,3
2020-08-28,GridCoin,Proof of Work (PoW),3
2020-08-28,ECC,Proof of Work (PoW),3
2020-08-28,BitNewChain,Software,3
2020-08-28,Feathercoin,Proof of Work (PoW),3
2020-08-28,Radium,Identity,3
2020-08-28,Alias,Privacy,3
2020-08-28,Myriad,Proof of Work (PoW),3
2020-08-28,VINchain,Proof of Stake (PoS),3
2020-08-28,OKCash,Proof of Stake (PoS),3
2020-08-28,Stealth,Proof of Work (PoW),3
2020-08-28,NuBits,Stablecoin,2
2020-08-28,HempCoin,Cannabis,2
2020-08-28,Litecoin Cash,Proof of Work (PoW),2
2020-08-28,BlackCoin,Proof of Stake (PoS),2
2020-08-28,MintCoin,Proof of Work (PoW),2
2020-08-28,Zipper,Privacy,2
2020-08-28,Peerplays,Gambling,2
2020-08-28,Emercoin,Proof of Work (PoW),2
2020-08-28,NoLimitCoin,Gaming,2
2020-08-28,Callisto Network,Proof of Work (PoW),2
2020-08-28,I/O Coin,Proof of Stake (PoS),2
2020-08-28,Crown,Proof of Work (PoW),2
2020-08-28,ZClassic,Privacy,2
2020-08-28,PotCoin,Cannabis,2
2020-08-28,Ultimate Secure Cash,Uncategorized,2
2020-08-28,ChatCoin,Social,2
2020-08-28,Monero Classic,Proof of Work (PoW),2
2020-08-28,Curecoin,Proof of Work (PoW),2
2020-08-28,Credit Tag Chain,Financial Service,2
2020-08-28,Wowbit,Storage,2
2020-08-28,Cryptaur,Uncategorized,2
2020-08-28,NewYorkCoin,Proof of Work (PoW),2
2020-08-28,DeepOnion,Proof of Work (PoW),2
2020-08-28,X-Cash,Proof of Work (PoW),2
2020-08-28,Bean Cash,Proof of Work (PoW),2
2020-08-28,Diamond,Proof of Work (PoW),2
2020-08-28,Sphere,Proof of Work (PoW),2
2020-08-28,42-coin,Proof of Work (PoW),2
2020-08-28,BOScoin,Proof of Stake (PoS),2
2020-08-28,VeriCoin,Proof of Work (PoW),2
2020-08-28,Dimecoin,Proof of Work (PoW),2
2020-08-28,Novacoin,Proof of Work (PoW),2
2020-08-28,Turtlecoin,Proof of Work (PoW),2
2020-08-28,e-Gulden,Proof of Work (PoW),1
2020-08-28,Terracoin,Proof of Work (PoW),1
2020-08-28,Sumokoin,Proof of Work (PoW),1
2020-08-28,Expanse,Proof of Work (PoW),1
2020-08-28,SnowGem,Proof of Work (PoW),1
2020-08-28,TokenPay,Proof of Stake (PoS),1
2020-08-28,Infinitecoin,Proof of Work (PoW),1
2020-08-28,BOX Token,Uncategorized,1
2020-08-28,Nasdacoin,Proof of Stake (PoS),1
2020-08-28,Rubycoin,Proof of Stake (PoS),1
2020-08-28,HEAT,Uncategorized,1
2020-08-28,Primecoin,Proof of Work (PoW),1
2020-08-28,MonetaryUnit,Proof of Work (PoW),1
2020-08-28,Vipstar Coin,Charity,1
2020-08-28,Teloscoin,Storage,1
2020-08-28,MobileGo,Gaming,1
2020-08-28,Substratum,Computing,1
2020-08-28,Rise,Uncategorized,1
2020-08-28,Boolberry,Proof of Work (PoW),1
2020-08-28,Dinastycoin,Proof of Work (PoW),1
2020-08-28,PinkCoin,Charity,1
2020-08-28,Pirl,Proof of Work (PoW),1
2020-08-28,Zen Protocol,Financial Service,1
2020-08-28,Espers,Proof of Stake (PoS),1
2020-08-28,Denarius,Proof of Work (PoW),1
2020-08-28,ToaCoin,Proof of Work (PoW),1
2020-08-28,Dynamic,Uncategorized,1
2020-08-28,ATC Coin,Uncategorized,1
2020-08-28,CloakCoin,Proof of Stake (PoS),1
2020-08-28,Zero,Privacy,1
2020-08-28,AceD,Privacy,1
2020-08-28,Pandacoin,Proof of Work (PoW),1
2020-08-28,Auroracoin,Proof of Work (PoW),1
2020-08-28,Pigeoncoin,Uncategorized,1
2020-08-28,ExclusiveCoin,Proof of Work (PoW),1
2020-08-28,PetroDollar,Proof of Work (PoW),1
2020-08-28,SolarCoin,Energy,1
2020-08-28,LUXCoin,Proof of Work (PoW),1
2020-08-28,Trittium,Proof of Work (PoW),1
2020-08-28,Solaris,Proof of Work (PoW),1
2020-08-28,Karbo,Exchange,1
2020-08-28,Lobstex,Privacy,1
2020-08-28,SHIELD,Proof of Work (PoW),1
2020-08-28,Manna,Uncategorized,1
2020-08-28,Bitcoin Private,Proof of Work (PoW),1
2020-08-28,CannabisCoin,Cannabis,1
2020-08-28,Bitcoin Plus,Proof of Stake (PoS),1
2020-08-28,SafeInsure,Healthcare,1
2020-08-28,Zeitcoin,Proof of Stake (PoS),1
2020-08-28,BitcoinZ,Privacy,1
2020-08-28,SIBCoin,Proof of Work (PoW),1
2020-08-28,Ether Zero,Proof of Work (PoW),1
2020-08-28,Dropil,Storage,1
2020-08-28,VeriumReserve,Proof of Work (PoW),1
2020-08-28,Bitblocks,Uncategorized,1
2020-08-28,Internet of People,Proof of Work (PoW),1
2020-08-29,Bitcoin,Proof of Work (PoW),213000
2020-08-29,Ethereum,Proof of Work (PoW),44946
2020-08-29,XRP,Financial Service,12351
2020-08-29,Tether,Stablecoin,10026
2020-08-29,Chainlink,Uncategorized,5798
2020-08-29,Bitcoin Cash,Proof of Work (PoW),4977
2020-08-29,Litecoin,Proof of Work (PoW),3744
2020-08-29,Binance Coin,Exchange,3323
2020-08-29,Cardano,Uncategorized,3026
2020-08-29,EOS,Uncategorized,2936
2020-08-29,Tezos,Uncategorized,2491
2020-08-29,Stellar,Uncategorized,1993
2020-08-29,TRON,Entertainment,1794
2020-08-29,Monero,Privacy,1641
2020-08-29,NEO,Proof of Stake (PoS),1502
2020-08-29,USD Coin,Stablecoin,1463
2020-08-29,NEM,Uncategorized,1307
2020-08-29,Huobi Token,Exchange,1025
2020-08-29,IOTA,IoT,1023
2020-08-29,VeChain,Uncategorized,937
2020-08-29,Dash,Proof of Work (PoW),827
2020-08-29,Zcash,Privacy,793
2020-08-29,Ethereum Classic,Proof of Work (PoW),760
2020-08-29,Ontology,Computing,642
2020-08-29,Maker,Uncategorized,635
2020-08-29,Advanced Internet Blocks,Proof of Work (PoW),531
2020-08-29,Basic Attention Token,Advertising,519
2020-08-29,0x,Exchange,467
2020-08-29,Dogecoin,Proof of Work (PoW),414
2020-08-29,TrueUSD,Stablecoin,384
2020-08-29,DigiByte,Proof of Work (PoW),371
2020-08-29,ICON,Identity,357
2020-08-29,Waves,Proof of Stake (PoS),349
2020-08-29,Qtum,Proof of Stake (PoS),335
2020-08-29,Kyber Network,Exchange,327
2020-08-29,Insight Chain,Education,321
2020-08-29,Augur,Prediction,249
2020-08-29,Paxos Standard,Stablecoin,245
2020-08-29,Aragon,Uncategorized,245
2020-08-29,Loopring,Exchange,237
2020-08-29,Lisk,Uncategorized,232
2020-08-29,Zilliqa,Uncategorized,218
2020-08-29,Siacoin,Storage,209
2020-08-29,Decred,Proof of Work (PoW),204
2020-08-29,Enjin Coin,Gaming,175
2020-08-29,Bitcoin Gold,Proof of Work (PoW),175
2020-08-29,Bitcoin Diamond,Proof of Work (PoW),160
2020-08-29,Decentraland,Virtual Reality,156
2020-08-29,Ravencoin,Computing,155
2020-08-29,Nano,Proof of Stake (PoS),155
2020-08-29,Golem,Computing,147
2020-08-29,Bytom,Uncategorized,142
2020-08-29,Storj,Storage,135
2020-08-29,Status,Social,135
2020-08-29,Bancor,Exchange,127
2020-08-29,iExec RLC,Computing,126
2020-08-29,Holo,Uncategorized,125
2020-08-29,MonaCoin,Proof of Work (PoW),115
2020-08-29,KuCoin Shares,Exchange,114
2020-08-29,Quant,Software,112
2020-08-29,Verge,Privacy,109
2020-08-29,IOST,Uncategorized,102
2020-08-29,Divi,Proof of Stake (PoS),97
2020-08-29,Komodo,Proof of Work (PoW),97
2020-08-29,Cryptonex,Proof of Work (PoW),97
2020-08-29,Mixin,Social,94
2020-08-29,MCO,Financial Service,91
2020-08-29,Steem,Social,88
2020-08-29,BitShares,Exchange,87
2020-08-29,Nexo,Financial Service,85
2020-08-29,Horizen,Privacy,84
2020-08-29,Aurora,Business Service,83
2020-08-29,Ardor,Uncategorized,80
2020-08-29,TomoChain,Social,79
2020-08-29,aelf,Computing,77
2020-08-29,CyberVein,Uncategorized,76
2020-08-29,Zcoin,Privacy,70
2020-08-29,HyperCash,Uncategorized,70
2020-08-29,WAX,Marketplace,65
2020-08-29,Aeternity,Uncategorized,62
2020-08-29,Stratis,Proof of Stake (PoS),62
2020-08-29,SingularityNET,Marketplace,61
2020-08-29,Ark,Uncategorized,58
2020-08-29,Aion,Uncategorized,58
